strategy,model,style,sample_id,language,fallback,pred,hit,raw,error
S2,llama-3.3-70b-versatile,cot,MID0622,Arabic,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,MID0622,Arabic,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,MID0622,Arabic,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,MID0622,Arabic,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,MID0622,Arabic,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,MID0622,Arabic,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,MID0622,Arabic,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,MID0622,Arabic,True,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,MID0071,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,MID0071,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,MID0071,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,MID0071,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,MID0071,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,MID0071,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,MID0071,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,MID0071,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,MID0071,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,MID0068,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,MID0068,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,MID0068,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,MID0068,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,MID0068,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,MID0068,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,MID0068,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,MID0068,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,MID0068,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,MID0307,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,MID0307,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,MID0307,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,MID0307,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,MID0307,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,MID0307,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,MID0307,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,MID0307,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,MID0307,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,MID0820,Arabic,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,MID0820,Arabic,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,MID0820,Arabic,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,MID0820,Arabic,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,MID0820,Arabic,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,MID0820,Arabic,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,MID0820,Arabic,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,MID0820,Arabic,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,MID0820,Arabic,True,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,MID0719,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,MID0719,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,MID0719,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,MID0719,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,MID0719,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,MID0719,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,MID0719,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,MID0719,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,MID0719,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,MID0639,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,MID0639,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,MID0639,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,MID0639,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,MID0639,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,MID0639,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,MID0639,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,MID0639,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,MID0639,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,MID0322,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,MID0322,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,MID0322,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,MID0322,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,MID0322,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,MID0322,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,MID0322,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,MID0322,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,MID0322,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,MID0785,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,MID0785,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,MID0785,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,MID0785,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,MID0785,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,MID0785,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,MID0785,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,MID0785,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,MID0785,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,MID0549,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,MID0549,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,MID0549,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,MID0549,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,MID0549,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,MID0549,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,MID0549,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,MID0549,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,MID0549,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,MID0343,Arabic,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,MID0343,Arabic,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,MID0343,Arabic,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,MID0343,Arabic,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,MID0343,Arabic,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,MID0343,Arabic,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,MID0343,Arabic,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,MID0343,Arabic,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,MID0343,Arabic,True,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,MID0276,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,MID0276,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,MID0276,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,MID0276,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,MID0276,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,MID0276,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,MID0276,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,MID0276,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,MID0276,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,MID0502,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,MID0502,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,MID0502,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,MID0502,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,MID0502,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,MID0502,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,MID0502,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,MID0502,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,MID0502,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,MID0295,Arabic,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,MID0295,Arabic,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,MID0295,Arabic,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,MID0295,Arabic,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,MID0295,Arabic,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,MID0295,Arabic,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,MID0295,Arabic,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,MID0295,Arabic,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,MID0295,Arabic,True,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,MID0500,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,MID0500,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,MID0500,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,MID0500,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,MID0500,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,MID0500,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,MID0500,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,MID0500,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,MID0500,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,MID0631,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,MID0631,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,MID0631,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,MID0631,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,MID0631,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,MID0631,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,MID0631,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,MID0631,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,MID0631,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,MID0024,Arabic,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,MID0024,Arabic,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,MID0024,Arabic,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,MID0024,Arabic,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,MID0024,Arabic,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,MID0024,Arabic,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,MID0024,Arabic,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,MID0024,Arabic,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,MID0024,Arabic,True,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,MID0441,Arabic,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,MID0441,Arabic,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,MID0441,Arabic,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,MID0441,Arabic,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,MID0441,Arabic,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,MID0441,Arabic,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,MID0441,Arabic,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,MID0441,Arabic,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,MID0441,Arabic,True,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,MID0412,Arabic,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,MID0412,Arabic,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,MID0412,Arabic,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,MID0412,Arabic,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,MID0412,Arabic,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,MID0412,Arabic,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,MID0412,Arabic,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,MID0412,Arabic,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,MID0412,Arabic,True,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,MID0219,Arabic,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,MID0219,Arabic,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,MID0219,Arabic,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,MID0219,Arabic,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,MID0219,Arabic,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,MID0219,Arabic,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,MID0219,Arabic,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,MID0219,Arabic,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,MID0219,Arabic,True,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,MID0523,Arabic,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,MID0523,Arabic,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,MID0523,Arabic,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,MID0523,Arabic,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,MID0523,Arabic,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,MID0523,Arabic,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,MID0523,Arabic,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,MID0523,Arabic,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,MID0523,Arabic,True,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,MID0614,Arabic,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,MID0614,Arabic,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,MID0614,Arabic,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,MID0614,Arabic,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,MID0614,Arabic,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,MID0614,Arabic,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,MID0614,Arabic,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,MID0614,Arabic,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,MID0614,Arabic,True,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,MID0912,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,MID0912,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,MID0912,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,MID0912,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,MID0912,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,MID0912,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,MID0912,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,MID0912,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,MID0912,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,MID0755,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,MID0755,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,MID0755,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,MID0755,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,MID0755,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,MID0755,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,MID0755,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,MID0755,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,MID0755,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,MID0605,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,MID0605,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,MID0605,Arabic,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,MID0605,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,MID0605,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,MID0605,Arabic,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,MID0605,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,MID0605,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,MID0605,Arabic,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,MID0826,Arabic,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,MID0826,Arabic,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,MID0826,Arabic,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,MID0826,Arabic,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
