task,sample_id,language,correct_pos,eval_groq,eval_nvidia,eval_answer,eval_correct
b,YOR1911,Yoruba,D,A,,A,0
b,YOR1912,Yoruba,C,A,,A,0
b,YOR1913,Yoruba,D,D,,D,1
b,YOR1914,Yoruba,B,B,,B,1
b,YOR1915,Yoruba,C,C,,C,1
b,YOR1916,Yoruba,A,A,,A,1
b,YOR1917,Yoruba,D,D,,D,1
b,YOR1918,Yoruba,B,B,,B,1
b,YOR1919,Yoruba,C,A,,A,0
b,YOR1920,Yoruba,A,A,,A,1
b,YOR1921,Yoruba,C,A,,A,0
b,YOR1922,Yoruba,C,C,,C,1
b,YOR1923,Yoruba,B,B,,B,1
b,YOR1924,Yoruba,C,C,,C,1
b,YOR1925,Yoruba,C,A,,A,0
b,YOR1926,Yoruba,A,A,,A,1
b,YOR1927,Yoruba,A,A,,A,1
b,YOR1928,Yoruba,B,A,,A,0
b,YOR1929,Yoruba,A,A,,A,1
b,YOR1930,Yoruba,D,D,,D,1
b,YOR1931,Yoruba,C,A,,A,0
b,YOR1932,Yoruba,A,A,,A,1
b,YOR1933,Yoruba,D,A,,A,0
b,YOR1934,Yoruba,C,A,,A,0
b,YOR1935,Yoruba,B,B,B,B,1
b,YOR1936,Yoruba,C,A,,A,0
b,YOR1937,Yoruba,A,C,,C,0
b,YOR1938,Yoruba,C,,B,,0
b,YOR1939,Yoruba,A,D,,D,0
b,YOR1940,Yoruba,B,A,,A,0
b,YOR1941,Yoruba,D,D,,D,1
b,YOR1942,Yoruba,B,B,,B,1
b,YOR1943,Yoruba,A,C,,C,0
b,YOR1944,Yoruba,,A,A,A,0
b,YOR1945,Yoruba,B,A,,A,0
b,YOR1946,Yoruba,A,A,,A,1
b,YOR1947,Yoruba,C,,B,,0
b,YOR1948,Yoruba,D,A,,A,0
b,YOR1950,Yoruba,C,C,,C,1
b,YOR1951,Yoruba,B,B,,B,1
b,YOR1952,Yoruba,C,C,,C,1
b,YOR1953,Yoruba,D,D,,D,1
b,YOR1954,Yoruba,B,B,,B,1
b,YOR1956,Yoruba,A,B,,B,0
b,YOR1957,Yoruba,C,A,,A,0
b,YOR1958,Yoruba,A,A,,A,1
b,YOR1959,Yoruba,D,D,,D,1
b,YOR1960,Yoruba,B,B,,B,1
b,YOR1961,Yoruba,D,D,,D,1
b,YOR1962,Yoruba,B,C,,C,0
b,YOR1963,Yoruba,C,C,,C,1
b,YOR1964,Yoruba,B,D,,D,0
b,YOR1965,Yoruba,C,C,,C,1
b,YOR1966,Yoruba,D,A,,A,0
b,YOR1967,Yoruba,C,C,,C,1
b,YOR1968,Yoruba,A,A,,A,1
b,YOR1969,Yoruba,D,D,,D,1
b,YOR1970,Yoruba,B,B,,B,1
b,YOR1972,Yoruba,A,B,,B,0
b,YOR1973,Yoruba,B,A,,A,0
b,YOR1974,Yoruba,B,A,,A,0
b,YOR1975,Yoruba,A,A,,A,1
b,YOR1976,Yoruba,D,D,,D,1
b,YOR1977,Yoruba,D,D,,D,1
b,YOR1978,Yoruba,D,A,,A,0
b,YOR1979,Yoruba,C,B,,B,0
b,YOR1980,Yoruba,C,C,,C,1
b,YOR1981,Yoruba,A,A,,A,1
b,YOR1982,Yoruba,B,A,A,A,0
b,YOR1983,Yoruba,B,,A,,0
b,YOR1984,Yoruba,D,A,,A,0
b,YOR1985,Yoruba,A,A,,A,1
b,YOR1986,Yoruba,B,C,,C,0
b,YOR1987,Yoruba,B,B,,B,1
b,YOR1988,Yoruba,A,D,,D,0
b,YOR1989,Yoruba,B,D,,D,0
b,YOR1990,Yoruba,D,A,,A,0
b,YOR1991,Yoruba,D,D,,D,1
b,YOR1992,Yoruba,B,A,,A,0
b,YOR1993,Yoruba,B,B,,B,1
b,YOR1994,Yoruba,D,D,,D,1
b,YOR1995,Yoruba,A,A,,A,1
b,YOR1996,Yoruba,C,A,,A,0
b,YOR1997,Yoruba,D,A,,A,0
b,YOR1998,Yoruba,A,A,,A,1
b,YOR1999,Yoruba,,A,A,A,0
b,YOR2000,Yoruba,A,,B,,0
b,YOR2001,Yoruba,B,B,,B,1
b,YOR2002,Yoruba,,A,A,A,0
b,YOR2003,Yoruba,A,A,,A,1
b,YOR2004,Yoruba,A,A,,A,1
b,YOR2007,Yoruba,B,B,,B,1
b,YOR2008,Yoruba,B,D,,D,0
b,YOR2009,Yoruba,D,D,,D,1
b,YOR2010,Yoruba,C,C,,C,1
b,YOR_REC_0,Yoruba,,A,A,A,0
b,YOR2011,Yoruba,D,D,,D,1
b,YOR2012,Yoruba,B,A,,A,0
b,YOR2013,Yoruba,D,D,,D,1
b,YOR2014,Yoruba,B,A,,A,0
b,YOR2015,Yoruba,D,D,,D,1
b,YOR2016,Yoruba,D,A,,A,0
b,YOR2018,Yoruba,D,D,,D,1
b,YOR2019,Yoruba,D,D,,D,1
b,YOR2021,Yoruba,A,A,,A,1
b,YOR2022,Yoruba,A,A,,A,1
b,YOR2023,Yoruba,C,C,,C,1
b,YOR2024,Yoruba,C,C,,C,1
b,YOR2026,Yoruba,C,C,,C,1
b,YOR2027,Yoruba,A,A,,A,1
b,YOR2028,Yoruba,B,A,,A,0
b,YOR2029,Yoruba,D,A,,A,0
b,YOR2030,Yoruba,C,C,,C,1
b,YOR2031,Yoruba,D,C,,C,0
b,YOR2032,Yoruba,A,A,,A,1
b,YOR2033,Yoruba,B,B,,B,1
b,YOR2034,Yoruba,D,D,,D,1
b,YOR2035,Yoruba,B,B,,B,1
b,YOR2036,Yoruba,D,D,,D,1
b,YOR2037,Yoruba,A,A,,A,1
b,YOR2038,Yoruba,B,B,,B,1
b,YOR2039,Yoruba,B,A,,A,0
b,YOR2041,Yoruba,B,A,,A,0
b,YOR2042,Yoruba,A,A,,A,1
b,YOR2043,Yoruba,C,C,,C,1
b,YOR2044,Yoruba,B,A,,A,0
b,YOR2045,Yoruba,C,C,,C,1
b,YOR2046,Yoruba,B,B,,B,1
b,YOR2047,Yoruba,C,A,,A,0
b,YOR2048,Yoruba,B,B,,B,1
b,YOR2049,Yoruba,C,C,,C,1
b,YOR2050,Yoruba,B,B,,B,1
b,YOR2051,Yoruba,B,B,,B,1
b,YOR2052,Yoruba,A,A,,A,1
b,YOR2053,Yoruba,A,A,,A,1
b,YOR2054,Yoruba,C,D,,D,0
b,YOR2055,Yoruba,C,C,,C,1
b,YOR2056,Yoruba,C,A,,A,0
b,YOR2057,Yoruba,D,A,,A,0
b,YOR2058,Yoruba,D,D,,D,1
b,YOR2059,Yoruba,B,A,,A,0
b,YOR2060,Yoruba,B,D,,D,0
b,YOR2061,Yoruba,A,A,,A,1
b,YOR2062,Yoruba,B,B,,B,1
b,YOR2063,Yoruba,B,B,,B,1
b,YOR2064,Yoruba,A,A,,A,1
b,YOR2065,Yoruba,D,D,,D,1
b,YOR2066,Yoruba,D,D,,D,1
b,YOR2067,Yoruba,,A,A,A,0
b,YOR2068,Yoruba,D,A,,A,0
b,YOR2069,Yoruba,C,A,,A,0
b,YOR2070,Yoruba,B,C,,C,0
b,YOR2071,Yoruba,C,A,,A,0
b,YOR2072,Yoruba,C,A,,A,0
b,YOR2073,Yoruba,D,A,,A,0
b,YOR2075,Yoruba,A,A,,A,1
b,YOR2076,Yoruba,C,C,,C,1
b,YOR2077,Yoruba,D,D,,D,1
b,YOR2078,Yoruba,D,B,,B,0
b,YOR2079,Yoruba,C,A,,A,0
b,YOR2081,Yoruba,,A,A,A,0
b,YOR2083,Yoruba,B,B,,B,1
b,YOR2084,Yoruba,A,D,,D,0
b,YOR2085,Yoruba,C,D,,D,0
b,YOR2086,Yoruba,A,A,,A,1
b,YOR2087,Yoruba,D,D,,D,1
b,YOR2088,Yoruba,B,A,,A,0
b,YOR2089,Yoruba,A,A,A,A,1
b,YOR2090,Yoruba,C,C,,C,1
b,YOR2091,Yoruba,B,A,,A,0
b,YOR2092,Yoruba,C,C,,C,1
b,YOR2093,Yoruba,C,C,,C,1
b,YOR2094,Yoruba,D,D,,D,1
b,YOR2095,Yoruba,D,D,,D,1
b,YOR2096,Yoruba,A,A,,A,1
b,YOR2097,Yoruba,C,D,,D,0
b,YOR2098,Yoruba,A,A,A,A,1
b,YOR2099,Yoruba,B,D,,D,0
b,YOR2100,Yoruba,D,D,,D,1
b,YOR2101,Yoruba,B,A,A,A,0
b,YOR2102,Yoruba,C,B,,B,0
b,YOR2103,Yoruba,A,A,,A,1
