task,strategy,language,sample_id,source_proverb,proverb_en,correct_meaning,cultural_context_available,Choice_A,Choice_B,Choice_C,Choice_D,Answer,distractor_1,distractor_2,distractor_3,raw_response,parse,complete,len_r,distinct,quality
a,cot_en,English,ENG0328,Kindle not a fire you cannot put out.,Do not start something that you cannot control; you may fail or cause damage.,Do not start something that you cannot control; you may fail or cause damage.,False,"Do not discharge a firearm (i.e., 'fire') unless you have a means to stop the bullet mid‑flight.",Do not start something that you cannot control; you may fail or cause damage.,Do not turn on a Kindle e‑reader if you lack the ability to power it off.,Do not start a campfire unless you have a bucket of water readily available to douse it.,B,Do not turn on a Kindle e‑reader if you lack the ability to power it off.,"Do not discharge a firearm (i.e., 'fire') unless you have a means to stop the bullet mid‑flight.",Do not start a campfire unless you have a bucket of water readily available to douse it.,"<reasoning>Readers might take the phrase ""Kindle not a fire you cannot put out"" at face value, focusing on the literal act of starting a fire and the ability to extinguish it, but misinterpret the words ""kindle"" and ""fire"" in ways that lead to absurd or unrelated practical advice, such as concerning electronic devices, weapons, or specific firefighting tools.</reasoning>
[""Do not turn on a Kindle ",1.0,1.0,1.19,0.77,93.1
a,cot_en,English,ENG0329,Kindness begets kindness.,"If you are kind to someone, they will return your kindness.","If you are kind to someone, they will return your kindness.",False,Kindness literally gives birth to a baby or offspring named Kindness.,"If you are kind to someone, they will return your kindness.",Being kind causes a person to literally have more children.,Kindness produces a physical substance that can be collected and measured.,B,Kindness literally gives birth to a baby or offspring named Kindness.,Being kind causes a person to literally have more children.,Kindness produces a physical substance that can be collected and measured.,"<reasoning>The word ""begets"" is often understood figuratively to mean ""leads to"" or ""results in,"" but a literal reading interprets it as a biological process of producing offspring. A reader might mistakenly think that kindness itself can give birth to something, that it causes actual children, or that it creates a tangible substance.</reasoning>
[""Kindness literally gives birth to a baby or offsp",1.0,1.0,0.97,0.89,96.7
a,cot_en,English,ENG0330,"Kindness, like a boomerang, always returns.","If you are kind to others, and serve as an example, you will receive kindness in return.","If you are kind to others, and serve as an example, you will receive kindness in return.",False,"If you literally throw kindness like a boomerang, it will hit someone and return to your hand",Kindness is a physical boomerang that you throw and it comes back to you,"If you are kind to others, and serve as an example, you will receive kindness in return.",Being kind means you must physically catch a boomerang after throwing it,C,Kindness is a physical boomerang that you throw and it comes back to you,"If you literally throw kindness like a boomerang, it will hit someone and return to your hand",Being kind means you must physically catch a boomerang after throwing it,"[""Kindness is a physical boomerang that you throw and it comes back to you"",""If you literally throw kindness like a boomerang, it will hit someone and return to your hand"",""Being kind means you must physically catch a boomerang after throwing it""]",1.0,1.0,0.84,0.8,94.0
a,cot_en,English,ENG0331,Knowledge in youth is wisdom in age.,What you learn when you are young will be invaluable when you grow old.,What you learn when you are young will be invaluable when you grow old.,False,"Young people carry knowledge like a backpack, and when they grow old that backpack automatically turns into wisdom",Knowledge is a physical object that you put into a young person's body and later it becomes wisdom stored in an old person's body,"If you ingest knowledge while you're young, it chemically changes into wisdom inside your body as you age",What you learn when you are young will be invaluable when you grow old.,D,Knowledge is a physical object that you put into a young person's body and later it becomes wisdom stored in an old person's body,"Young people carry knowledge like a backpack, and when they grow old that backpack automatically turns into wisdom","If you ingest knowledge while you're young, it chemically changes into wisdom inside your body as you age","<reasoning>A reader might take the metaphor literally, imagining that knowledge is a tangible thing that can be stored or transferred, that youth and age are physical containers, and that the proverb describes a direct transformation of one substance into another as a person ages.</reasoning>[""Knowledge is a physical object that you put into a young person's body and later it becomes wisdom stored",1.0,1.0,1.43,0.82,94.6
a,cot_en,English,ENG0332,Knowledge is power.,"The more knowledge or education you have, the better your chances are of being successful in life, or the more control you will have over your future.","The more knowledge or education you have, the better your chances are of being successful in life, or the more control you will have over your future.",False,"The more knowledge or education you have, the better your chances are of being successful in life, or the more control you will have over your future.","If you store knowledge in a battery, it will generate electricity.",Knowledge means having the physical strength to lift heavy objects.,Knowledge is a fuel that powers machines.,A,Knowledge is a fuel that powers machines.,"If you store knowledge in a battery, it will generate electricity.",Knowledge means having the physical strength to lift heavy objects.,"<reasoning>Readers might take the metaphor literally, interpreting ""knowledge"" as a tangible substance or object and ""power"" as a physical force or energy source, leading to absurd but plausible‑sounding literal readings.</reasoning>
[""Knowledge is a fuel that powers machines."", ""If you store knowledge in a battery, it will generate electricity."", ""Knowledge means having the physical strength to l",1.0,1.0,0.35,0.92,97.6
a,cot_en,English,ENG0333,Laughter is the best medicine.,Laughter makes people feel good.,Laughter makes people feel good.,False,Laughter can be prescribed by pharmacists as a cure for diseases.,Laughter makes people feel good.,"If you laugh, you don't need to see a doctor for any illness.",Laughter is a type of medicine you can swallow.,B,Laughter is a type of medicine you can swallow.,"If you laugh, you don't need to see a doctor for any illness.",Laughter can be prescribed by pharmacists as a cure for diseases.,"[""Laughter is a type of medicine you can swallow."", ""If you laugh, you don't need to see a doctor for any illness."", ""Laughter can be prescribed by pharmacists as a cure for diseases.""]",1.0,1.0,2.2,0.87,96.1
a,cot_en,English,ENG0334,Learn to walk before you run.,Don't rush into doing something before you know how to do it.,Don't rush into doing something before you know how to do it.,False,Don't rush into doing something before you know how to do it.,You must first learn how to walk a dog before you can learn to run a business.,You must first learn to walk on a treadmill before you can learn to run on it.,You must first learn to walk a tightrope before you can learn to run a marathon.,A,You must first learn how to walk a dog before you can learn to run a business.,You must first learn to walk on a treadmill before you can learn to run on it.,You must first learn to walk a tightrope before you can learn to run a marathon.,"<reasoning>A reader might take the phrase literally but map ""walk"" and ""run"" to specific, unrelated activities—such as pet care, exercise equipment, or performance arts—leading to interpretations that sound plausible but miss the proverb's figurative meaning about foundational skills.</reasoning>
[""You must first learn how to walk a dog before you can learn to run a business."", ""You must first lea",1.0,1.0,1.39,0.35,80.5
a,cot_en,English,ENG0335,Learning is a treasure that will follow its owner everywhere.,Education is something that you keep forever.,Education is something that you keep forever.,False,"If you acquire knowledge, you will be followed everywhere by a literal treasure map that guides you to more riches.","The act of learning creates a tangible treasure that attaches to you like a shadow, so you can see and touch it wherever you are.","Learning is an actual chest of gold and jewels that physically moves behind the person who learned it, staying with them wherever they go.",Education is something that you keep forever.,D,"Learning is an actual chest of gold and jewels that physically moves behind the person who learned it, staying with them wherever they go.","If you acquire knowledge, you will be followed everywhere by a literal treasure map that guides you to more riches.","The act of learning creates a tangible treasure that attaches to you like a shadow, so you can see and touch it wherever you are.","<reasoning>Readers might take the metaphorical language literally, imagining that ""learning"" is a physical object like a treasure chest, that ""follow"" means it physically trails behind a person, and that ""owner"" refers to a possessor who can see or touch this object. These interpretations ignore the figurative meaning that knowledge is a lasting benefit.</reasoning>
[""Learning is an actual chest o",1.0,1.0,3.29,0.89,96.7
a,cot_en,English,ENG0336,"Least said, soonest mended.","The less you talk about an incident, the more easily it will be forgotten.","The less you talk about an incident, the more easily it will be forgotten.",False,The smallest utterance will cause the quickest repair of something broken.,A saying that is used the least will be the first to be corrected or updated.,"The less you talk about an incident, the more easily it will be forgotten.","If you speak the fewest words, you will finish any mending task the quickest.",C,"If you speak the fewest words, you will finish any mending task the quickest.",The smallest utterance will cause the quickest repair of something broken.,A saying that is used the least will be the first to be corrected or updated.,"<reasoning>Readers might treat the proverb as a direct causal statement about speech quantity influencing the speed of repairing something, interpreting ""said"" as the act of speaking and ""mended"" as a physical repair process, leading to literal but incorrect readings.</reasoning>
[""If you speak the fewest words, you will finish any mending task the quickest."", ""The smallest utterance will cause th",1.0,1.0,0.98,0.91,97.3
a,cot_en,English,ENG0337,lender nor borrower be.,Do not lend or borrow money.,Do not lend or borrow money.,False,Do not lend or borrow money.,Lenders and borrowers should never coexist in the same situation.,"One must choose to be either a lender or a borrower, but not both.",You are commanded to become a lender nor a borrower.,A,"One must choose to be either a lender or a borrower, but not both.",Lenders and borrowers should never coexist in the same situation.,You are commanded to become a lender nor a borrower.,"[""One must choose to be either a lender or a borrower, but not both."", ""Lenders and borrowers should never coexist in the same situation."", ""You are commanded to become a lender nor a borrower.""]",1.0,1.0,1.89,0.95,98.5
a,cot_en,English,ENG0338,leopard cannot change its spots.,It is impossible for a bad or unpleasant person to become good or pleasant.,It is impossible for a bad or unpleasant person to become good or pleasant.,False,"If you try to paint over or cover a leopard's spots, the original pattern will always remain visible underneath.","Leopards are biologically unable to alter the pattern of spots on their fur, no matter what they do.",It is impossible for a bad or unpleasant person to become good or pleasant.,A leopard's spots are like permanent tattoos that cannot be removed or changed by any external means.,C,"Leopards are biologically unable to alter the pattern of spots on their fur, no matter what they do.",A leopard's spots are like permanent tattoos that cannot be removed or changed by any external means.,"If you try to paint over or cover a leopard's spots, the original pattern will always remain visible underneath.","<reasoning>When encountering the proverb ""leopard cannot change its spots,"" a reader might interpret it literally, focusing on the animal's physical characteristics rather than its figurative meaning about personality. They could think the statement refers to the impossibility of altering a leopard's fur pattern, perhaps confusing it with ideas about tattoos, permanent markings, or biological immu",1.0,1.0,1.29,0.92,97.6
a,cot_en,English,ENG0341,Let the chips fall where they may.,We should not try to control our destiny.,We should not try to control our destiny.,False,We should not try to control our destiny.,"Let computer chips (microprocessors) drop wherever they fall, ignoring proper installation or handling.","Permit casino gambling chips to fall wherever they land, showing no concern for betting outcomes.",Allow potato chips to scatter freely on the floor without picking them up.,A,Allow potato chips to scatter freely on the floor without picking them up.,"Let computer chips (microprocessors) drop wherever they fall, ignoring proper installation or handling.","Permit casino gambling chips to fall wherever they land, showing no concern for betting outcomes.","<reasoning>Readers might interpret the word ""chips"" in its most literal, everyday senses—such as snack food, electronic components, or gambling tokens—leading them to think the proverb advises allowing those specific items to fall wherever they land without any attempt to control or intervene.</reasoning>
[""Allow potato chips to scatter freely on the floor without picking them up."", ""Let computer ",1.0,1.0,1.71,0.92,97.6
a,cot_en,English,ENG0342,Liars need good memories.,People who do not tell the truth must be careful to remember what they say.,People who do not tell the truth must be careful to remember what they say.,False,People who do not tell the truth must be careful to remember what they say.,"Liars need excellent recall for trivia night, so they require good memories (i.e., strong factual memory) to win.",Liars must buy high‑quality memory‑foam mattresses to sleep well after telling lies.,People who lie should keep a detailed photo album of good memories for every false story they tell.,A,Liars must buy high‑quality memory‑foam mattresses to sleep well after telling lies.,People who lie should keep a detailed photo album of good memories for every false story they tell.,"Liars need excellent recall for trivia night, so they require good memories (i.e., strong factual memory) to win.","<reasoning>
A reader might take the phrase ""need good memories"" too literally, thinking it refers to physical objects or unrelated skills rather than the mental ability to recall one's own false statements. For example, they could interpret ""memories"" as something you buy (like memory‑foam), collect (like photos), or use for a specific hobby (like trivia), leading to incorrect literal readings tha",1.0,1.0,1.07,0.93,97.9
a,cot_en,English,ENG0343,Liberty is not licence.,Freedom does not mean that people can do whatever they like.,Freedom does not mean that people can do whatever they like.,False,"Liberty refers to the Statue of Liberty, which does not have a driver's licence",Liberty is a ship called Liberty that is not licensed to sail,Freedom does not mean that people can do whatever they like.,Liberty is a person named Liberty who does not hold a licence,C,Liberty is a person named Liberty who does not hold a licence,"Liberty refers to the Statue of Liberty, which does not have a driver's licence",Liberty is a ship called Liberty that is not licensed to sail,"<reasoning>Readers might take the words “liberty” and “licence” as concrete nouns—such as a person's name, a famous monument, or a vessel—rather than abstract concepts. This leads them to imagine the proverb as a statement about a specific entity named Liberty lacking some kind of official permission or document, which is a literal but incorrect reading.</reasoning>
[""Liberty is a person named Lib",1.0,1.0,1.15,0.76,92.8
a,cot_en,English,ENG0345,"Like father, like son.",A son's character can be expected to resemble his father's.,A son's character can be expected to resemble his father's.,False,A son must have the same occupation as his father,A son's character can be expected to resemble his father's.,A son must look exactly like his father,A son must share all of his father's hobbies and interests,B,A son must look exactly like his father,A son must have the same occupation as his father,A son must share all of his father's hobbies and interests,"<reasoning>A reader might take the phrase literally to mean that a son must physically resemble his father in appearance, or that they must share the exact same job, or that they must have identical hobbies or preferences.</reasoning>[""A son must look exactly like his father"",""A son must have the same occupation as his father"",""A son must share all of his father's hobbies and interests""]",1.0,1.0,0.97,0.7,91.0
a,cot_en,English,ENG0346,little fire is quickly trodden out.,"If you deal with a minor problem quickly, it will not become a major issue.","If you deal with a minor problem quickly, it will not become a major issue.",False,"A tiny flame will be extinguished simply by being trodden on, as if stomping it out with your shoes is the only way to put it out.","If you deal with a minor problem quickly, it will not become a major issue.",A small fire will be physically walked out of a room by someone stepping on it.,"If you tread on a little fire, it will quickly be carried away by your foot.",B,A small fire will be physically walked out of a room by someone stepping on it.,"If you tread on a little fire, it will quickly be carried away by your foot.","A tiny flame will be extinguished simply by being trodden on, as if stomping it out with your shoes is the only way to put it out.","<reasoning>The proverb uses figurative language: a small problem dealt with promptly won’t grow. A reader might mistakenly take the words literally, imagining a actual fire being physically stepped on or moved, leading to various literal‑sounding but incorrect readings.</reasoning>
[""A small fire will be physically walked out of a room by someone stepping on it."", ""If you tread on a little fire, i",1.0,1.0,1.31,0.82,94.6
a,cot_en,English,ENG0347,little of what you fancy does you good.,It's ok to give into a little temptation occasionally.,It's ok to give into a little temptation occasionally.,False,Only a tiny portion of the things you imagine (fancy) can improve your well‑being.,A small amount of the decorative items you like is the only thing that benefits you.,It's ok to give into a little temptation occasionally.,Having just a little of what you desire actually does you no good at all.,C,A small amount of the decorative items you like is the only thing that benefits you.,Having just a little of what you desire actually does you no good at all.,Only a tiny portion of the things you imagine (fancy) can improve your well‑being.,"[""A small amount of the decorative items you like is the only thing that benefits you."", ""Having just a little of what you desire actually does you no good at all."", ""Only a tiny portion of the things you imagine (fancy) can improve your well‑being.""]",1.0,1.0,1.67,0.85,95.5
a,cot_en,English,ENG0348,Little strokes fell good oaks.,"If you divide a task into small parts, it becomes easier to do.","If you divide a task into small parts, it becomes easier to do.",False,Minor medical strokes affecting good‑quality oak wood cause it to collapse.,Little brush strokes cause healthy oak trees to fall over.,Tapping an oak tree lightly with small strokes will make it topple.,"If you divide a task into small parts, it becomes easier to do.",D,Little brush strokes cause healthy oak trees to fall over.,Tapping an oak tree lightly with small strokes will make it topple.,Minor medical strokes affecting good‑quality oak wood cause it to collapse.,"<reasoning>
A reader might take the words ""strokes,"" ""fell,"" and ""oaks"" at face value, interpreting the proverb as a literal description of physical actions on trees. For example, they could think ""strokes"" refers to brush strokes or light taps, ""fell"" means to cause something to fall, and ""good oaks"" are healthy oak trees. This leads to literal but incorrect readings such as tiny paint strokes kn",1.0,1.0,0.85,0.84,95.2
a,cot_en,English,ENG0349,loaded wagon makes no noise.,Really wealthy people do not talk about money.,Really wealthy people do not talk about money.,False,Really wealthy people do not talk about money.,A wagon that is carrying a heavy load will not make any noise as it travels.,"When a wagon is loaded, it becomes completely silent.",A loaded wagon produces no sound whatsoever.,A,A wagon that is carrying a heavy load will not make any noise as it travels.,"When a wagon is loaded, it becomes completely silent.",A loaded wagon produces no sound whatsoever.,"[""A wagon that is carrying a heavy load will not make any noise as it travels."",""When a wagon is loaded, it becomes completely silent."",""A loaded wagon produces no sound whatsoever.""]",1.0,1.0,1.33,0.85,95.5
a,cot_en,English,ENG0350,Look before you leap.,Consider possible consequences before taking action.,Consider possible consequences before taking action.,False,Use binoculars to scout the landing spot before leaping,Consider possible consequences before taking action.,Physically examine the ground before jumping,Check your appearance in a mirror before leaping,B,Physically examine the ground before jumping,Check your appearance in a mirror before leaping,Use binoculars to scout the landing spot before leaping,"The proverb ""Look before you leap"" is metaphorical, advising caution. A literal reading might mistake it for advice about physically checking something before jumping, such as inspecting the ground, checking one's appearance, or using a tool to see ahead.

[""Physically examine the ground before jumping"", ""Check your appearance in a mirror before leaping"", ""Use binoculars to scout the landing spot ",1.0,1.0,1.28,0.88,96.4
a,cot_en,English,ENG0353,Love is blind.,A person in love does not see the faults of the person he/she loves.,A person in love does not see the faults of the person he/she loves.,False,Being in love means you must wear a blindfold at all times.,Love causes a person to lose their eyesight.,Love is a medical condition that results in permanent blindness.,A person in love does not see the faults of the person he/she loves.,D,Love causes a person to lose their eyesight.,Being in love means you must wear a blindfold at all times.,Love is a medical condition that results in permanent blindness.,"<reasoning>Readers might interpret the phrase ""Love is blind"" literally, assuming that the word ""blind"" refers to a physical inability to see rather than a metaphor for overlooking faults. This could lead them to think that love causes visual impairment, that being in love requires wearing a blindfold, or that love is a condition or object that directly blocks vision.</reasoning>
[""Love causes a p",1.0,1.0,0.71,0.87,96.1
a,cot_en,English,ENG0354,loveless life is a living death.,"Without affection, life is difficult.","Without affection, life is difficult.",False,"Without affection, life is difficult.","Without affection, your life is equivalent to being buried alive",Loveless life means you are a walking corpse,A life without love is literally a dead person who still lives,A,A life without love is literally a dead person who still lives,Loveless life means you are a walking corpse,"Without affection, your life is equivalent to being buried alive","[""A life without love is literally a dead person who still lives"", ""Loveless life means you are a walking corpse"", ""Without affection, your life is equivalent to being buried alive""]",1.0,1.0,2.0,0.89,96.7
a,cot_en,English,ENG0356,Man is the head of the family and woman is the neck that turns the head.,Men's actions are guided by their wives.,Men's actions are guided by their wives.,False,The family is a literal body where the man is the head and the woman is the neck that moves the head,Men literally have a physical head and women are necks that rotate it,Men's actions are guided by their wives.,Women are literal necks that can turn men's heads like a steering wheel,C,Men literally have a physical head and women are necks that rotate it,Women are literal necks that can turn men's heads like a steering wheel,The family is a literal body where the man is the head and the woman is the neck that moves the head,"[""Men literally have a physical head and women are necks that rotate it"",""Women are literal necks that can turn men's heads like a steering wheel"",""The family is a literal body where the man is the head and the woman is the neck that moves the head""]",1.0,1.0,2.29,0.82,94.6
a,cot_en,English,ENG0358,man can die but once.,"If death comes now, you will not have to experience it later.","If death comes now, you will not have to experience it later.",False,"The saying implies that death is a one‑time event, so a person cannot die more than once in their lifetime.","Man can die only once, meaning he cannot experience death a second time after his first death.","If death happens now, the man will never have to die again later.","If death comes now, you will not have to experience it later.",D,"Man can die only once, meaning he cannot experience death a second time after his first death.","If death happens now, the man will never have to die again later.","The saying implies that death is a one‑time event, so a person cannot die more than once in their lifetime.","[""Man can die only once, meaning he cannot experience death a second time after his first death."", ""If death happens now, the man will never have to die again later."", ""The saying implies that death is a one‑time event, so a person cannot die more than once in their lifetime.""]",1.0,1.0,1.39,0.89,96.7
a,cot_en,English,ENG0359,man is as old as he feels himself to be.,Your age doesn't matter as long as you are fit and healthy.,Your age doesn't matter as long as you are fit and healthy.,False,"If a man feels youthful, his birth certificate changes to reflect that age.",A man's age is literally the sum of his feelings about aging.,Your age doesn't matter as long as you are fit and healthy.,Only when a man feels old does he actually get older.,C,"If a man feels youthful, his birth certificate changes to reflect that age.",A man's age is literally the sum of his feelings about aging.,Only when a man feels old does he actually get older.,"<reasoning>The proverb is metaphorical, suggesting that subjective feeling influences perceived age. A literal reader might misinterpret it as claiming that a person's actual chronological age directly changes based on how they feel, or that age is a direct measurement of feelings, leading to several plausible but incorrect literal readings.</reasoning>
[""If a man feels youthful, his birth certifi",1.0,1.0,1.0,0.91,97.3
a,cot_en,English,ENG0360,"man is judged by his deeds, not by his words.","A person is judged on what he/she actually does, not on what they say they will do.","A person is judged on what he/she actually does, not on what they say they will do.",False,"A person's worth is determined by the property deeds they own, not by the promises they speak.","In a trial, a judge decides guilt based solely on the defendant's observable actions, ignoring any spoken testimony or statements.","A person is judged on what he/she actually does, not on what they say they will do.","Someone is judged by how many good actions they perform, not by how eloquent or verbose their speech is.",C,"A person's worth is determined by the property deeds they own, not by the promises they speak.","Someone is judged by how many good actions they perform, not by how eloquent or verbose their speech is.","In a trial, a judge decides guilt based solely on the defendant's observable actions, ignoring any spoken testimony or statements.","<reasoning>
Readers might take the words “deeds” and “words” in their most concrete senses—legal documents, physical actions, or spoken language—leading them to think the proverb is about property titles, counting good acts, or courtroom evidence rather than the intended figurative meaning about character versus promises.
</reasoning>
[""A person's worth is determined by the property deeds they own",1.0,1.0,1.1,0.92,97.6
a,cot_en,English,ENG0361,man is known by the company he keeps.,A person's character is judged by the type of people with whom they spend their time.,A person's character is judged by the type of people with whom they spend their time.,False,A person's character is judged by the type of people with whom they spend their time.,Man is known by the business firm he employs,Man is known by the pet animals he owns,Man is known by the military unit he serves in,A,Man is known by the business firm he employs,Man is known by the military unit he serves in,Man is known by the pet animals he owns,"<reasoning>A reader might take the words ""company"" and ""keeps"" in their most concrete senses, thinking the proverb refers to a literal business entity, a military unit, or something one physically retains like a pet or property, rather than the figurative meaning about social associations.</reasoning>
[""Man is known by the business firm he employs"",""Man is known by the military unit he serves in"",",1.0,1.0,0.58,0.53,85.9
a,cot_en,English,ENG0363,Many a true word is spoken in jest.,Even if something is said as a joke it can still be true.,Even if something is said as a joke it can still be true.,False,Speaking many words while joking makes them true.,Even if something is said as a joke it can still be true.,Many true words are spoken inside a joke.,"When you are a jest (a fool), you speak many true words.",B,Many true words are spoken inside a joke.,"When you are a jest (a fool), you speak many true words.",Speaking many words while joking makes them true.,"[""Many true words are spoken inside a joke."", ""When you are a jest (a fool), you speak many true words."", ""Speaking many words while joking makes them true.""]",1.0,1.0,0.72,0.84,95.2
a,cot_en,English,ENG0364,Many hands make light work.,Sharing work makes the task easier.,Sharing work makes the task easier.,False,Sharing work makes the task easier.,Many hands physically reduce the weight of the work,Many hands make the work easier to see because they illuminate it,Many hands cause the work to emit light,A,Many hands physically reduce the weight of the work,Many hands cause the work to emit light,Many hands make the work easier to see because they illuminate it,"<reasoning>Readers might take the words ""light"" and ""hands"" in their most concrete senses, thinking the proverb describes a physical change in the task's weight or visibility rather than a figurative benefit of cooperation.</reasoning>
[""Many hands physically reduce the weight of the work"",""Many hands cause the work to emit light"",""Many hands make the work easier to see because they illuminate it""",1.0,1.0,1.61,0.69,90.7
a,cot_en,English,ENG0365,March comes in like a lion and goes out like a lamb.,The weather at the beginning of March is stormy and at the end is mild.,The weather at the beginning of March is stormy and at the end is mild.,False,The proverb means that if you see a lion at the start of March you will see a lamb at the end,It suggests that lions migrate into March and lambs migrate out of March,The weather at the beginning of March is stormy and at the end is mild.,March begins with an actual lion and ends with an actual lamb,C,March begins with an actual lion and ends with an actual lamb,The proverb means that if you see a lion at the start of March you will see a lamb at the end,It suggests that lions migrate into March and lambs migrate out of March,"[""March begins with an actual lion and ends with an actual lamb"",""The proverb means that if you see a lion at the start of March you will see a lamb at the end"",""It suggests that lions migrate into March and lambs migrate out of March""]",1.0,1.0,1.04,0.88,96.4
a,cot_en,English,ENG0366,March winds and April showers bring forth May flowers.,The storms and rain in March and April produce flowers in the month of May.,The storms and rain in March and April produce flowers in the month of May.,False,The winds and showers themselves grow into flowers by May,April showers are literal showers of flower petals that fall and cause more flowers,The storms and rain in March and April produce flowers in the month of May.,March winds physically carry flowers from March to May,C,March winds physically carry flowers from March to May,April showers are literal showers of flower petals that fall and cause more flowers,The winds and showers themselves grow into flowers by May,"<reasoning>Readers might take the figurative phrase literally, imagining that the winds and showers themselves are agents that directly create or transport flowers, or that the months themselves are causing specific physical actions like winds blowing flowers into existence or showers watering seeds to instantly bloom, ignoring the metaphorical meaning about seasonal preparation leading to later g",1.0,1.0,0.73,0.87,96.1
a,cot_en,English,ENG0367,"Mark, learn and inwardly digest.",Note and reflect upon something in order to thoroughly assimilate it.,Note and reflect upon something in order to thoroughly assimilate it.,False,"Make a visible mark on your skin, learn a technique, and then internally digest it by meditating on the mark","Put a stamp or label on an object, learn about it, and then internally digest it as if it were food","Mark something with a pen, study it, and then swallow the paper",Note and reflect upon something in order to thoroughly assimilate it.,D,"Mark something with a pen, study it, and then swallow the paper","Put a stamp or label on an object, learn about it, and then internally digest it as if it were food","Make a visible mark on your skin, learn a technique, and then internally digest it by meditating on the mark","<reasoning>The proverb figuratively means to note, study, and fully internalize information. A reader might mistakenly take each verb literally, imagining physical actions like marking with ink, studying, and then actually consuming or digesting something bodily, leading to absurd literal interpretations.</reasoning>
[""Mark something with a pen, study it, and then swallow the paper"",""Put a stamp o",1.0,1.0,1.61,0.79,93.7
a,cot_en,English,ENG0369,Memory is the treasure of the mind.,A good memory is very precious.,A good memory is very precious.,False,The mind holds memories like precious jewels in a safe.,Memory is a chest of gold stored in the brain.,A good memory is very precious.,Thoughts are literal riches that can be weighed and valued like currency.,C,Memory is a chest of gold stored in the brain.,The mind holds memories like precious jewels in a safe.,Thoughts are literal riches that can be weighed and valued like currency.,"[""Memory is a chest of gold stored in the brain."", ""The mind holds memories like precious jewels in a safe."", ""Thoughts are literal riches that can be weighed and valued like currency.""]",1.0,1.0,1.78,0.93,97.9
a,cot_en,English,ENG0370,"Men make houses, women make homes.",Women give a house its comfort and character.,Women give a house its comfort and character.,False,Men construct houses from building materials whereas women construct homes by furnishing and decorating them,Women give a house its comfort and character.,Men literally build houses while women literally build homes as separate structures,Men produce houses in factories while women produce homes as household goods,B,Men literally build houses while women literally build homes as separate structures,Men produce houses in factories while women produce homes as household goods,Men construct houses from building materials whereas women construct homes by furnishing and decorating them,"<reasoning>When readers take the proverb too literally, they might interpret ""make"" as a physical act of construction or manufacturing, and see ""houses"" and ""homes"" as distinct tangible objects rather than metaphorical concepts. This leads to readings where gender roles are seen as literal builders of different structures, or where men and women are thought to produce different kinds of material g",1.0,1.0,1.62,0.74,92.2
a,cot_en,English,ENG0371,Might as well be hanged for a sheep as a lamb.,"If the penalty is going to be the same, you might as well commit the greater offence.","If the penalty is going to be the same, you might as well commit the greater offence.",False,"If the penalty is going to be the same, you might as well commit the greater offence.","If you are going to be punished for stealing livestock, you might as well steal a sheep instead of a lamb because the punishment is the same.","It suggests that when facing the death penalty, you should choose to be convicted for a sheep-related offense over a lamb-related one because the sentence does not differ.","The saying means that if you are going to be hanged, you might as well be hanged for a crime involving a sheep rather than a lamb, since the outcome is identical.",A,"If you are going to be punished for stealing livestock, you might as well steal a sheep instead of a lamb because the punishment is the same.","The saying means that if you are going to be hanged, you might as well be hanged for a crime involving a sheep rather than a lamb, since the outcome is identical.","It suggests that when facing the death penalty, you should choose to be convicted for a sheep-related offense over a lamb-related one because the sentence does not differ.","[""If you are going to be punished for stealing livestock, you might as well steal a sheep instead of a lamb because the punishment is the same."", ""The saying means that if you are going to be hanged, you might as well be hanged for a crime involving a sheep rather than a lamb, since the outcome is identical."", ""It suggests that when facing the death penalty, you should choose to be convicted for a",1.0,1.0,1.71,0.77,93.1
a,cot_en,English,ENG0372,Might is right.,Those with the most strength or power think they can do whatever they want.,Those with the most strength or power think they can do whatever they want.,False,Those with the most strength or power think they can do whatever they want.,"Might refers to the possibility of something happening, and right means a legal entitlement, so the phrase suggests that what is possible is what you are entitled to.","Might is a modal verb indicating permission, and right is the opposite of left, so the phrase means that if you are allowed, you must go right.","Might means physical strength and right means direction, so the phrase says that strength determines which way is correct.",A,"Might means physical strength and right means direction, so the phrase says that strength determines which way is correct.","Might refers to the possibility of something happening, and right means a legal entitlement, so the phrase suggests that what is possible is what you are entitled to.","Might is a modal verb indicating permission, and right is the opposite of left, so the phrase means that if you are allowed, you must go right.","[""Might means physical strength and right means direction, so the phrase says that strength determines which way is correct."", ""Might refers to the possibility of something happening, and right means a legal entitlement, so the phrase suggests that what is possible is what you are entitled to."", ""Might is a modal verb indicating permission, and right is the opposite of left, so the phrase means th",1.0,1.0,1.76,0.69,90.7
a,cot_en,English,ENG0373,Misery loves company.,When people are sad they often like others to feel sad too.,When people are sad they often like others to feel sad too.,False,When people are sad they often like others to feel sad too.,Misery is a person who enjoys spending time with a business entity.,The phrase means that sadness is attracted to and enjoys the presence of a corporate organization.,Misery refers to a feeling that literally seeks out and embraces a group of people called a company.,A,Misery is a person who enjoys spending time with a business entity.,Misery refers to a feeling that literally seeks out and embraces a group of people called a company.,The phrase means that sadness is attracted to and enjoys the presence of a corporate organization.,"[""Misery is a person who enjoys spending time with a business entity."", ""Misery refers to a feeling that literally seeks out and embraces a group of people called a company."", ""The phrase means that sadness is attracted to and enjoys the presence of a corporate organization.""]",1.0,1.0,1.28,0.87,96.1
